model,num_uavs,seed,pdr,latency_ms,hops,topology_changes_per_s,mean_link_reliability,mean_sinr_db,energy_mj_per_packet,throughput_pkt_s
wireless,10,1014,0.85,11.315188968530155,1.6209150326797386,19.233333333333334,0.9214000407634307,25.398705223060396,0.27353784052287583,5.1
wireless,10,1015,0.8333333333333334,11.47422079841487,1.62,20.6,0.9231989887424772,24.687730138671167,0.273383424,5.0
wireless,10,1016,0.8722222222222222,11.50332602640741,1.6114649681528663,21.333333333333332,0.9292392586456343,25.940854789051773,0.27194309299363056,5.233333333333333
wireless,10,1017,0.8277777777777777,11.593740343253575,1.6644295302013423,20.666666666666668,0.9323065559497715,25.939755821544654,0.2808811382550335,4.966666666666667
wireless,10,1018,0.9,11.330723022346646,1.6296296296296295,20.3,0.9292013224359961,24.566663686631166,0.2750084740740741,5.4
wireless,10,1019,0.8388888888888889,11.64278306259313,1.6490066225165563,19.4,0.9226795206458056,24.5370581332314,0.27827844238410593,5.033333333333333
wireless,10,1020,0.9,11.64785559897044,1.6419753086419753,19.3,0.9261124488207205,25.88563672064355,0.27709187160493826,5.4
wireless,10,1021,0.8555555555555555,12.319567440410763,1.8246753246753247,20.666666666666668,0.919755535681514,23.391684959151505,0.30792344935064936,5.133333333333334
wireless,10,1022,0.85,11.762983317202854,1.673202614379085,20.133333333333333,0.9272650324394142,27.07195267984437,0.28236164183006535,5.1
wireless,10,1023,0.8888888888888888,12.266124715818053,1.825,20.333333333333332,0.9393083943283685,24.532143617244866,0.30797824,5.333333333333333
wireless,10,1024,0.7888888888888889,11.803404132607518,1.6971830985915493,19.866666666666667,0.9309423742190027,24.024638652231694,0.28640847323943663,4.733333333333333
wireless,10,1025,0.8055555555555556,11.987939969855322,1.703448275862069,19.866666666666667,0.9228015274704031,24.250004299297796,0.2874657544827586,4.833333333333333
wireless,10,1026,0.9,11.628527190918486,1.6666666666666667,20.666666666666668,0.9269835978913921,24.58690815704029,0.28125866666666666,5.4
wireless,10,1027,0.85,11.53312522767619,1.5947712418300655,20.666666666666668,0.9344325663672071,25.010860968437296,0.269125939869281,5.1
wireless,10,1028,0.7444444444444445,12.399458505680016,1.8208955223880596,19.633333333333333,0.9201905699620512,24.135054999429748,0.30728558805970146,4.466666666666667
wireless,10,1029,0.8333333333333334,11.92253484763852,1.6866666666666668,20.666666666666668,0.9294052055623806,25.13573842656147,0.2846337706666667,5.0
binary,20,1000,0.9444444444444444,21.25429960072557,2.611764705882353,8.9,1.0,99.0,0.0,5.666666666666667
binary,20,1001,0.8722222222222222,21.52745083516719,2.656050955414013,7.466666666666667,1.0,99.0,0.0,5.233333333333333
binary,20,1002,0.7722222222222223,20.679327426454513,2.431654676258993,9.1,1.0,99.0,0.0,4.633333333333334
binary,20,1003,0.9277777777777778,21.34516648594556,2.6167664670658684,7.9,1.0,99.0,0.0,5.566666666666666
binary,20,1004,0.6666666666666666,20.166210244180828,2.35,8.866666666666667,1.0,99.0,0.0,4.0
binary,20,1005,0.9222222222222223,22.021017293136612,2.7650602409638556,9.4,1.0,99.0,0.0,5.533333333333333
binary,20,1006,0.7944444444444444,20.60350337769443,2.4685314685314683,8.866666666666667,1.0,99.0,0.0,4.766666666666667
binary,20,1007,0.8444444444444444,22.22515163550474,2.8026315789473686,8.633333333333333,1.0,99.0,0.0,5.066666666666666
binary,20,1008,0.8944444444444445,20.371345944040275,2.4161490683229814,9.3,1.0,99.0,0.0,5.366666666666666
binary,20,1009,0.9,23.025523937006906,3,7.033333333333333,1.0,99.0,0.0,5.4
binary,20,1010,0.6222222222222222,20.564485284203606,2.455357142857143,7.033333333333333,1.0,99.0,0.0,3.7333333333333334
binary,20,1011,0.8777777777777778,19.709106056845766,2.2658227848101267,9.4,1.0,99.0,0.0,5.266666666666667
binary,20,1012,0.8722222222222222,19.611407595812242,2.254777070063694,10.566666666666666,1.0,99.0,0.0,5.233333333333333
binary,20,1013,0.8333333333333334,19.892491107602993,2.2933333333333334,9.3,1.0,99.0,0.0,5.0
binary,20,1014,0.9277777777777778,20.08397277826369,2.3652694610778444,9.633333333333333,1.0,99.0,0.0,5.566666666666666
binary,20,1015,0.8,20.140114179306668,2.3541666666666665,9.533333333333333,1.0,99.0,0.0,4.8
binary,20,1016,0.9388888888888889,19.213061206330348,2.1597633136094676,9.4,1.0,99.0,0.0,5.633333333333334
binary,20,1017,0.8722222222222222,21.28655651665378,2.5923566878980893,9.033333333333333,1.0,99.0,0.0,5.233333333333333
binary,20,1018,0.8055555555555556,21.83500509565354,2.7517241379310344,8.3,1.0,99.0,0.0,4.833333333333333
binary,20,1019,0.7222222222222222,20.036590078134225,2.3461538461538463,7.533333333333333,1.0,99.0,0.0,4.333333333333333
