protocol,num_uavs,communication_range_m,speed_profile,packets_per_step,mobility_model,seed,attempted,delivered,pdr,avg_latency_ms,avg_hops,throughput_pps,topology_changes_per_s,avg_link_lifetime_s,control_packets_per_s,route_failures,stale_route_failures,factor,level,duration_s,repetition
aodv_like_reactive,50,35.0,medium,5,random_waypoint,45655,150,150,1.0,35.46791511299679,2.38,5.0,27.266666666666666,15.759098786828423,256.73333333333335,11,0,UAV count,50,30.0,16
aodv_like_reactive,50,35.0,medium,5,random_waypoint,45692,150,149,0.9933333333333333,34.25739413250581,2.040268456375839,4.966666666666667,33.56666666666667,15.227272727272727,258.4,9,0,UAV count,50,30.0,17
aodv_like_reactive,50,35.0,medium,5,random_waypoint,45729,150,150,1.0,35.97749826615481,2.4466666666666668,5.0,23.866666666666667,15.42,260.43333333333334,8,0,UAV count,50,30.0,18
aodv_like_reactive,50,35.0,medium,5,random_waypoint,45766,150,150,1.0,34.53001532867399,2.16,5.0,28.933333333333334,15.840490797546012,259.1,5,0,UAV count,50,30.0,19
aodv_like_reactive,50,35.0,medium,5,random_waypoint,45803,150,150,1.0,35.27413666718109,2.28,5.0,29.366666666666667,15.858784893267652,259.6666666666667,8,0,UAV count,50,30.0,20
aodv_like_reactive,50,35.0,medium,5,random_waypoint,45840,150,150,1.0,34.7319671250685,2.2,5.0,28.333333333333332,15.712732919254659,255.76666666666668,9,0,UAV count,50,30.0,21
aodv_like_reactive,50,35.0,medium,5,random_waypoint,45877,150,150,1.0,35.23717904911003,2.3666666666666667,5.0,25.966666666666665,15.376838235294118,253.3,8,0,UAV count,50,30.0,22
aodv_like_reactive,50,35.0,medium,5,random_waypoint,45914,150,150,1.0,35.680368618928874,2.42,5.0,27.3,14.769747899159665,256.93333333333334,7,0,UAV count,50,30.0,23
aodv_like_reactive,50,35.0,medium,5,random_waypoint,45951,150,150,1.0,34.795924164850994,2.26,5.0,31.366666666666667,15.667692307692308,252.5,5,0,UAV count,50,30.0,24
aodv_like_reactive,50,35.0,medium,5,random_waypoint,45988,150,146,0.9733333333333334,34.80436757311405,2.2054794520547945,4.866666666666666,28.666666666666668,15.842905405405405,259.0,10,0,UAV count,50,30.0,25
aodv_like_reactive,50,35.0,medium,5,random_waypoint,46025,150,147,0.98,35.09385290625925,2.292517006802721,4.9,28.966666666666665,15.924528301886792,256.03333333333336,0,0,UAV count,50,30.0,26
aodv_like_reactive,50,35.0,medium,5,random_waypoint,46062,150,150,1.0,34.39114863601405,2.1466666666666665,5.0,32.833333333333336,16.30930930930931,253.83333333333334,6,0,UAV count,50,30.0,27
aodv_like_reactive,50,35.0,medium,5,random_waypoint,46099,150,148,0.9866666666666667,34.49836818699016,2.168918918918919,4.933333333333334,29.2,15.430441898527006,253.7,5,0,UAV count,50,30.0,28
aodv_like_reactive,50,35.0,medium,5,random_waypoint,46136,150,150,1.0,34.26717198316892,2.1066666666666665,5.0,31.766666666666666,15.633647798742139,253.63333333333333,3,0,UAV count,50,30.0,29
aodv_like_reactive,50,35.0,medium,5,random_waypoint,46173,150,150,1.0,33.98522088535519,2.0933333333333333,5.0,33.03333333333333,16.125884016973124,251.66666666666666,6,0,UAV count,50,30.0,30
aodv_like_reactive,20,20.0,medium,5,random_waypoint,55100,150,25,0.16666666666666666,31.77627252070447,1.88,0.8333333333333334,2.4,10.071428571428571,100.83333333333333,5,0,Communication range,20 m,30.0,1
aodv_like_reactive,20,20.0,medium,5,random_waypoint,55137,150,33,0.22,33.26362915684495,2.303030303030303,1.1,2.3,8.930232558139535,101.03333333333333,9,0,Communication range,20 m,30.0,2
aodv_like_reactive,20,20.0,medium,5,random_waypoint,55174,150,15,0.1,30.54706387734907,1.7333333333333334,0.5,2.1666666666666665,9.142857142857142,100.16666666666667,2,0,Communication range,20 m,30.0,3
aodv_like_reactive,20,20.0,medium,5,random_waypoint,55211,150,31,0.20666666666666667,36.192401148503976,2.806451612903226,1.0333333333333334,2.8666666666666667,10.354166666666666,102.9,4,0,Communication range,20 m,30.0,4
aodv_like_reactive,20,20.0,medium,5,random_waypoint,55248,150,16,0.10666666666666667,25.78885199019391,1.25,0.5333333333333333,1.8666666666666667,10.117647058823529,97.86666666666666,1,0,Communication range,20 m,30.0,5
aodv_like_reactive,20,20.0,medium,5,random_waypoint,55285,150,25,0.16666666666666666,30.630723248279153,1.92,0.8333333333333334,2.6,8.555555555555555,99.43333333333334,2,0,Communication range,20 m,30.0,6
aodv_like_reactive,20,20.0,medium,5,random_waypoint,55322,150,36,0.24,33.63816907909034,2.4444444444444446,1.2,2.5,10.957446808510639,100.66666666666667,5,0,Communication range,20 m,30.0,7
aodv_like_reactive,20,20.0,medium,5,random_waypoint,55359,150,9,0.06,30.894739039682467,1.6666666666666667,0.3,1.4333333333333333,9.074074074074074,100.5,2,0,Communication range,20 m,30.0,8
aodv_like_reactive,20,20.0,medium,5,random_waypoint,55396,150,21,0.14,33.716933099152214,2.2857142857142856,0.7,2.1,9.473684210526315,101.6,4,0,Communication range,20 m,30.0,9
aodv_like_reactive,20,20.0,medium,5,random_waypoint,55433,150,28,0.18666666666666668,33.524183777041394,2.5,0.9333333333333333,2.433333333333333,11.75609756097561,100.06666666666666,1,0,Communication range,20 m,30.0,10
aodv_like_reactive,20,20.0,medium,5,random_waypoint,55470,150,34,0.22666666666666666,35.4002240941244,2.764705882352941,1.1333333333333333,2.1666666666666665,9.341463414634147,101.7,6,0,Communication range,20 m,30.0,11
aodv_like_reactive,20,20.0,medium,5,random_waypoint,55507,150,24,0.16,32.28186041150625,2.0833333333333335,0.8,2.466666666666667,9.5625,100.96666666666667,4,0,Communication range,20 m,30.0,12
aodv_like_reactive,20,20.0,medium,5,random_waypoint,55544,150,30,0.2,34.51925224560495,2.8333333333333335,1.0,2.6333333333333333,8.914893617021276,99.86666666666666,7,0,Communication range,20 m,30.0,13
aodv_like_reactive,20,20.0,medium,5,random_waypoint,55581,150,49,0.32666666666666666,30.502406392736937,1.9591836734693877,1.6333333333333333,3.1666666666666665,10.898305084745763,98.06666666666666,8,0,Communication range,20 m,30.0,14
aodv_like_reactive,20,20.0,medium,5,random_waypoint,55618,150,24,0.16,29.641345129512995,1.75,0.8,1.9666666666666666,12.146341463414634,99.3,2,0,Communication range,20 m,30.0,15
aodv_like_reactive,20,20.0,medium,5,random_waypoint,55655,150,22,0.14666666666666667,30.823864798992922,2.0454545454545454,0.7333333333333333,1.9333333333333333,10.307692307692308,99.4,0,0,Communication range,20 m,30.0,16
aodv_like_reactive,20,20.0,medium,5,random_waypoint,55692,150,31,0.20666666666666667,34.20411927470434,2.4838709677419355,1.0333333333333334,2.3666666666666667,9.930232558139535,101.86666666666666,7,0,Communication range,20 m,30.0,17
aodv_like_reactive,20,20.0,medium,5,random_waypoint,55729,150,20,0.13333333333333333,28.393386579729967,1.45,0.6666666666666666,1.7666666666666666,10.0,98.86666666666666,4,0,Communication range,20 m,30.0,18
aodv_like_reactive,20,20.0,medium,5,random_waypoint,55766,150,17,0.11333333333333333,30.285778380313705,1.6470588235294117,0.5666666666666667,1.8666666666666667,9.631578947368421,100.2,5,0,Communication range,20 m,30.0,19
aodv_like_reactive,20,20.0,medium,5,random_waypoint,55803,150,43,0.2866666666666667,32.985672272283914,2.2093023255813953,1.4333333333333333,3.033333333333333,11.098039215686274,101.73333333333333,4,0,Communication range,20 m,30.0,20
aodv_like_reactive,20,20.0,medium,5,random_waypoint,55840,150,56,0.37333333333333335,33.94584078575104,2.517857142857143,1.8666666666666667,3.1666666666666665,12.125,101.03333333333333,11,0,Communication range,20 m,30.0,21
aodv_like_reactive,20,20.0,medium,5,random_waypoint,55877,150,17,0.11333333333333333,32.22350334724398,2.0588235294117645,0.5666666666666667,1.8333333333333333,9.235294117647058,100.43333333333334,2,0,Communication range,20 m,30.0,22
aodv_like_reactive,20,20.0,medium,5,random_waypoint,55914,150,44,0.29333333333333333,34.65348251741185,2.5454545454545454,1.4666666666666666,2.7,10.826086956521738,103.0,6,0,Communication range,20 m,30.0,23
aodv_like_reactive,20,20.0,medium,5,random_waypoint,55951,150,35,0.23333333333333334,30.55092720879197,2.057142857142857,1.1666666666666667,2.033333333333333,10.72972972972973,98.0,6,0,Communication range,20 m,30.0,24
aodv_like_reactive,20,20.0,medium,5,random_waypoint,55988,150,31,0.20666666666666667,33.16829072134874,2.3870967741935485,1.0333333333333334,2.6333333333333333,10.547619047619047,101.0,8,0,Communication range,20 m,30.0,25
aodv_like_reactive,20,20.0,medium,5,random_waypoint,56025,150,28,0.18666666666666668,36.04835412841225,2.9285714285714284,0.9333333333333333,2.3,10.634146341463415,101.26666666666667,6,0,Communication range,20 m,30.0,26
aodv_like_reactive,20,20.0,medium,5,random_waypoint,56062,150,16,0.10666666666666667,28.8994624889507,1.4375,0.5333333333333333,2.533333333333333,9.347826086956522,100.06666666666666,3,0,Communication range,20 m,30.0,27
aodv_like_reactive,20,20.0,medium,5,random_waypoint,56099,150,39,0.26,38.957046656058054,3.3846153846153846,1.3,2.6666666666666665,10.270833333333334,104.4,3,0,Communication range,20 m,30.0,28
aodv_like_reactive,20,20.0,medium,5,random_waypoint,56136,150,26,0.17333333333333334,32.782338059101185,2.269230769230769,0.8666666666666667,2.3333333333333335,9.952380952380953,100.53333333333333,6,0,Communication range,20 m,30.0,29
aodv_like_reactive,20,20.0,medium,5,random_waypoint,56173,150,24,0.16,29.161894508382282,1.7083333333333333,0.8,2.433333333333333,11.146341463414634,98.5,1,0,Communication range,20 m,30.0,30
aodv_like_reactive,20,35.0,medium,5,random_waypoint,65100,150,126,0.84,31.08258719392164,2.0873015873015874,4.2,5.166666666666667,17.724489795918366,94.0,23,0,Communication range,35 m,30.0,1
aodv_like_reactive,20,35.0,medium,5,random_waypoint,65137,150,148,0.9866666666666667,31.142943982096433,2.074324324324324,4.933333333333334,5.6,16.68695652173913,95.8,23,0,Communication range,35 m,30.0,2
aodv_like_reactive,20,35.0,medium,5,random_waypoint,65174,150,106,0.7066666666666667,30.420826398611453,1.9056603773584906,3.533333333333333,4.366666666666666,15.446808510638299,96.43333333333334,23,0,Communication range,35 m,30.0,3
aodv_like_reactive,20,35.0,medium,5,random_waypoint,65211,150,149,0.9933333333333333,32.89666534691784,2.4295302013422817,4.966666666666667,4.733333333333333,15.366071428571429,97.96666666666667,24,0,Communication range,35 m,30.0,4
aodv_like_reactive,20,35.0,medium,5,random_waypoint,65248,150,114,0.76,34.4259882443145,2.692982456140351,3.8,3.8,15.367088607594937,101.16666666666667,16,0,Communication range,35 m,30.0,5
aodv_like_reactive,20,35.0,medium,5,random_waypoint,65285,150,129,0.86,32.90520666710806,2.6744186046511627,4.3,4.033333333333333,14.757894736842106,92.16666666666667,20,0,Communication range,35 m,30.0,6
aodv_like_reactive,20,35.0,medium,5,random_waypoint,65322,150,133,0.8866666666666667,32.08347427856124,2.2330827067669174,4.433333333333334,4.7,15.868686868686869,98.2,26,0,Communication range,35 m,30.0,7
aodv_like_reactive,20,35.0,medium,5,random_waypoint,65359,150,137,0.9133333333333333,32.0477199347442,2.240875912408759,4.566666666666666,4.833333333333333,14.532710280373832,97.93333333333334,23,0,Communication range,35 m,30.0,8
aodv_like_reactive,20,35.0,medium,5,random_waypoint,65396,150,149,0.9933333333333333,31.892473143833005,2.228187919463087,4.966666666666667,5.033333333333333,16.391304347826086,96.6,27,0,Communication range,35 m,30.0,9
aodv_like_reactive,20,35.0,medium,5,random_waypoint,65433,150,140,0.9333333333333333,33.12403639299128,2.45,4.666666666666667,4.3,14.911764705882353,100.13333333333334,24,0,Communication range,35 m,30.0,10
aodv_like_reactive,20,35.0,medium,5,random_waypoint,65470,150,140,0.9333333333333333,31.105776621157666,2.05,4.666666666666667,5.366666666666666,15.792792792792794,95.76666666666667,24,0,Communication range,35 m,30.0,11
aodv_like_reactive,20,35.0,medium,5,random_waypoint,65507,150,91,0.6066666666666667,31.41526192136107,2.076923076923077,3.033333333333333,4.4,16.84269662921348,98.33333333333333,18,0,Communication range,35 m,30.0,12
aodv_like_reactive,20,35.0,medium,5,random_waypoint,65544,150,132,0.88,32.0133233897396,2.2196969696969697,4.4,4.866666666666666,15.989473684210527,98.76666666666667,25,0,Communication range,35 m,30.0,13
aodv_like_reactive,20,35.0,medium,5,random_waypoint,65581,150,115,0.7666666666666667,32.82605216504144,2.408695652173913,3.8333333333333335,3.8333333333333335,14.463414634146341,99.06666666666666,16,0,Communication range,35 m,30.0,14
aodv_like_reactive,20,35.0,medium,5,random_waypoint,65618,150,130,0.8666666666666667,32.420491180752954,2.3076923076923075,4.333333333333333,4.6,15.116504854368932,99.36666666666666,20,0,Communication range,35 m,30.0,15
aodv_like_reactive,20,35.0,medium,5,random_waypoint,65655,150,123,0.82,32.96152533796311,2.4471544715447155,4.1,4.4,14.478260869565217,98.1,17,0,Communication range,35 m,30.0,16
aodv_like_reactive,20,35.0,medium,5,random_waypoint,65692,150,130,0.8666666666666667,32.51159268687451,2.330769230769231,4.333333333333333,4.333333333333333,15.84,98.16666666666667,21,0,Communication range,35 m,30.0,17
aodv_like_reactive,20,35.0,medium,5,random_waypoint,65729,150,143,0.9533333333333334,32.125330472905674,2.3426573426573425,4.766666666666667,5.033333333333333,15.009174311926605,94.56666666666666,24,0,Communication range,35 m,30.0,18
aodv_like_reactive,20,35.0,medium,5,random_waypoint,65766,150,125,0.8333333333333334,33.099224128614345,2.424,4.166666666666667,4.533333333333333,14.8,99.76666666666667,21,0,Communication range,35 m,30.0,19
aodv_like_reactive,20,35.0,medium,5,random_waypoint,65803,150,111,0.74,35.28356385787447,2.8468468468468466,3.7,3.8333333333333335,15.227848101265822,103.03333333333333,17,0,Communication range,35 m,30.0,20
aodv_like_reactive,20,35.0,medium,5,random_waypoint,65840,150,136,0.9066666666666666,32.35167357746604,2.2573529411764706,4.533333333333333,4.433333333333334,17.84313725490196,99.1,29,0,Communication range,35 m,30.0,21
aodv_like_reactive,20,35.0,medium,5,random_waypoint,65877,150,117,0.78,32.57367236148364,2.324786324786325,3.9,4.5,16.26530612244898,98.23333333333333,29,0,Communication range,35 m,30.0,22
aodv_like_reactive,20,35.0,medium,5,random_waypoint,65914,150,137,0.9133333333333333,31.055108079432785,2.102189781021898,4.566666666666666,5.1,17.35185185185185,94.33333333333333,22,0,Communication range,35 m,30.0,23
aodv_like_reactive,20,35.0,medium,5,random_waypoint,65951,150,135,0.9,31.86050497324033,2.1703703703703705,4.5,5.033333333333333,16.192307692307693,98.9,23,0,Communication range,35 m,30.0,24
aodv_like_reactive,20,35.0,medium,5,random_waypoint,65988,150,130,0.8666666666666667,33.62133426153713,2.5307692307692307,4.333333333333333,4.766666666666667,14.88888888888889,101.06666666666666,28,0,Communication range,35 m,30.0,25
aodv_like_reactive,20,35.0,medium,5,random_waypoint,66025,150,147,0.98,32.27667780817064,2.258503401360544,4.9,5.533333333333333,14.457364341085272,98.73333333333333,30,0,Communication range,35 m,30.0,26
aodv_like_reactive,20,35.0,medium,5,random_waypoint,66062,150,129,0.86,31.924894412245763,2.2093023255813953,4.3,4.566666666666666,15.810526315789474,97.83333333333333,17,0,Communication range,35 m,30.0,27
aodv_like_reactive,20,35.0,medium,5,random_waypoint,66099,150,135,0.9,34.51098270127472,2.7333333333333334,4.5,4.0,14.879518072289157,101.73333333333333,30,0,Communication range,35 m,30.0,28
aodv_like_reactive,20,35.0,medium,5,random_waypoint,66136,150,110,0.7333333333333333,32.14085166982114,2.1454545454545455,3.6666666666666665,4.666666666666667,14.601941747572816,100.5,24,0,Communication range,35 m,30.0,29
aodv_like_reactive,20,35.0,medium,5,random_waypoint,66173,150,144,0.96,32.08503552965892,2.201388888888889,4.8,4.433333333333334,15.777777777777779,99.63333333333334,29,0,Communication range,35 m,30.0,30
aodv_like_reactive,20,50.0,medium,5,random_waypoint,75100,150,149,0.9933333333333333,29.109101510637938,1.651006711409396,4.966666666666667,5.566666666666666,18.242424242424242,93.23333333333333,20,0,Communication range,50 m,30.0,1
aodv_like_reactive,20,50.0,medium,5,random_waypoint,75137,150,150,1.0,28.350487202736495,1.5,5.0,7.5,20.98701298701299,91.03333333333333,21,0,Communication range,50 m,30.0,2
aodv_like_reactive,20,50.0,medium,5,random_waypoint,75174,150,150,1.0,29.645845368462243,1.78,5.0,4.733333333333333,20.661290322580644,93.0,20,0,Communication range,50 m,30.0,3
aodv_like_reactive,20,50.0,medium,5,random_waypoint,75211,150,150,1.0,31.634988930316,2.12,5.0,5.4,16.79136690647482,98.66666666666667,30,0,Communication range,50 m,30.0,4
aodv_like_reactive,20,50.0,medium,5,random_waypoint,75248,150,150,1.0,28.799947498386377,1.54,5.0,6.4,19.38095238095238,93.36666666666666,27,0,Communication range,50 m,30.0,5
aodv_like_reactive,20,50.0,medium,5,random_waypoint,75285,150,150,1.0,28.395685494255467,1.4533333333333334,5.0,6.266666666666667,22.0,93.03333333333333,26,0,Communication range,50 m,30.0,6
aodv_like_reactive,20,50.0,medium,5,random_waypoint,75322,150,150,1.0,28.118641064604027,1.52,5.0,6.4,19.826589595375722,89.13333333333334,18,0,Communication range,50 m,30.0,7
aodv_like_reactive,20,50.0,medium,5,random_waypoint,75359,150,150,1.0,30.070671130816628,1.66,5.0,5.933333333333334,20.65891472868217,100.43333333333334,31,0,Communication range,50 m,30.0,8
aodv_like_reactive,20,50.0,medium,5,random_waypoint,75396,150,150,1.0,28.75991462812709,1.5466666666666666,5.0,6.133333333333334,20.1523178807947,93.43333333333334,24,0,Communication range,50 m,30.0,9
aodv_like_reactive,20,50.0,medium,5,random_waypoint,75433,150,150,1.0,28.502261553391673,1.5666666666666667,5.0,7.0,21.85135135135135,89.1,22,0,Communication range,50 m,30.0,10
aodv_like_reactive,20,50.0,medium,5,random_waypoint,75470,150,150,1.0,28.88041458020253,1.5733333333333333,5.0,6.166666666666667,19.743055555555557,92.73333333333333,20,0,Communication range,50 m,30.0,11
aodv_like_reactive,20,50.0,medium,5,random_waypoint,75507,150,150,1.0,28.36466768262074,1.5133333333333334,5.0,6.6,20.96732026143791,91.0,23,0,Communication range,50 m,30.0,12
aodv_like_reactive,20,50.0,medium,5,random_waypoint,75544,150,146,0.9733333333333334,29.042019358887092,1.6575342465753424,4.866666666666666,5.566666666666666,19.931818181818183,92.16666666666667,20,0,Communication range,50 m,30.0,13
aodv_like_reactive,20,50.0,medium,5,random_waypoint,75581,150,150,1.0,29.60594151160043,1.68,5.0,5.766666666666667,18.65891472868217,96.23333333333333,30,0,Communication range,50 m,30.0,14
aodv_like_reactive,20,50.0,medium,5,random_waypoint,75618,150,150,1.0,28.278671181957986,1.5266666666666666,5.0,6.2,20.361290322580643,89.86666666666666,20,0,Communication range,50 m,30.0,15
aodv_like_reactive,20,50.0,medium,5,random_waypoint,75655,150,150,1.0,27.019704817420426,1.36,5.0,6.9,22.97714285714286,84.6,26,0,Communication range,50 m,30.0,16
aodv_like_reactive,20,50.0,medium,5,random_waypoint,75692,150,150,1.0,27.35491171767009,1.44,5.0,7.0,21.117283950617285,85.13333333333334,23,0,Communication range,50 m,30.0,17
aodv_like_reactive,20,50.0,medium,5,random_waypoint,75729,150,150,1.0,29.5908585886103,1.7466666666666666,5.0,5.533333333333333,20.42753623188406,94.26666666666667,25,0,Communication range,50 m,30.0,18
aodv_like_reactive,20,50.0,medium,5,random_waypoint,75766,150,150,1.0,28.98088435553294,1.6266666666666667,5.0,6.133333333333334,20.657342657342657,91.56666666666666,23,0,Communication range,50 m,30.0,19
aodv_like_reactive,20,50.0,medium,5,random_waypoint,75803,150,150,1.0,29.658023244917807,1.7,5.0,6.266666666666667,19.54225352112676,95.43333333333334,23,0,Communication range,50 m,30.0,20
aodv_like_reactive,20,50.0,medium,5,random_waypoint,75840,150,150,1.0,28.423614034723915,1.58,5.0,6.5,21.03846153846154,89.16666666666667,29,0,Communication range,50 m,30.0,21
aodv_like_reactive,20,50.0,medium,5,random_waypoint,75877,150,150,1.0,29.46877986778087,1.6666666666666667,5.0,6.0,19.308823529411764,94.76666666666667,27,0,Communication range,50 m,30.0,22
aodv_like_reactive,20,50.0,medium,5,random_waypoint,75914,150,150,1.0,28.000732052269736,1.4733333333333334,5.0,6.766666666666667,22.88235294117647,87.93333333333334,21,0,Communication range,50 m,30.0,23
aodv_like_reactive,20,50.0,medium,5,random_waypoint,75951,150,150,1.0,29.324844734364014,1.64,5.0,6.433333333333334,19.30821917808219,94.43333333333334,30,0,Communication range,50 m,30.0,24
aodv_like_reactive,20,50.0,medium,5,random_waypoint,75988,150,150,1.0,28.63771925693593,1.52,5.0,5.7,20.70469798657718,93.3,20,0,Communication range,50 m,30.0,25
aodv_like_reactive,20,50.0,medium,5,random_waypoint,76025,150,150,1.0,28.744413624359524,1.54,5.0,6.033333333333333,20.741935483870968,93.26666666666667,24,0,Communication range,50 m,30.0,26
aodv_like_reactive,20,50.0,medium,5,random_waypoint,76062,150,150,1.0,29.593152745982565,1.6666666666666667,5.0,6.266666666666667,19.310606060606062,96.13333333333334,27,0,Communication range,50 m,30.0,27
aodv_like_reactive,20,50.0,medium,5,random_waypoint,76099,150,147,0.98,29.31742142123116,1.598639455782313,4.9,6.5,19.256410256410255,95.66666666666667,24,0,Communication range,50 m,30.0,28
aodv_like_reactive,20,50.0,medium,5,random_waypoint,76136,150,150,1.0,29.638854841864504,1.7266666666666666,5.0,5.666666666666667,19.375,93.96666666666667,25,0,Communication range,50 m,30.0,29
aodv_like_reactive,20,50.0,medium,5,random_waypoint,76173,150,150,1.0,29.15643545764772,1.5733333333333333,5.0,6.0,21.22,95.0,23,0,Communication range,50 m,30.0,30
aodv_like_reactive,20,75.0,medium,5,random_waypoint,85100,150,150,1.0,27.385667733420902,1.2666666666666666,5.0,6.766666666666667,24.2090395480226,90.1,26,0,Communication range,75 m,30.0,1
aodv_like_reactive,20,75.0,medium,5,random_waypoint,85137,150,150,1.0,27.165472826392307,1.2,5.0,6.533333333333333,25.027322404371585,91.16666666666667,23,0,Communication range,75 m,30.0,2
aodv_like_reactive,20,75.0,medium,5,random_waypoint,85174,150,150,1.0,27.84541985079529,1.2933333333333332,5.0,6.5,23.818181818181817,92.93333333333334,24,0,Communication range,75 m,30.0,3
aodv_like_reactive,20,75.0,medium,5,random_waypoint,85211,150,150,1.0,27.337549615660155,1.2,5.0,6.666666666666667,25.686486486486487,93.2,21,0,Communication range,75 m,30.0,4
aodv_like_reactive,20,75.0,medium,5,random_waypoint,85248,150,150,1.0,26.757493940014403,1.14,5.0,7.433333333333334,26.86021505376344,89.56666666666666,24,0,Communication range,75 m,30.0,5
aodv_like_reactive,20,75.0,medium,5,random_waypoint,85285,150,150,1.0,27.109692513435924,1.18,5.0,6.866666666666666,25.22826086956522,91.76666666666667,27,0,Communication range,75 m,30.0,6
aodv_like_reactive,20,75.0,medium,5,random_waypoint,85322,150,150,1.0,27.771877023417343,1.22,5.0,6.233333333333333,25.102272727272727,95.53333333333333,24,0,Communication range,75 m,30.0,7
aodv_like_reactive,20,75.0,medium,5,random_waypoint,85359,150,150,1.0,26.72417601315987,1.22,5.0,6.5,25.262857142857143,87.76666666666667,25,0,Communication range,75 m,30.0,8
aodv_like_reactive,20,75.0,medium,5,random_waypoint,85396,150,150,1.0,26.747451416185875,1.2133333333333334,5.0,7.166666666666667,24.708791208791208,87.03333333333333,20,0,Communication range,75 m,30.0,9
aodv_like_reactive,20,75.0,medium,5,random_waypoint,85433,150,150,1.0,26.69083180482393,1.14,5.0,6.9,25.935135135135134,89.46666666666667,25,0,Communication range,75 m,30.0,10
aodv_like_reactive,20,75.0,medium,5,random_waypoint,85470,150,150,1.0,26.782395591548458,1.1466666666666667,5.0,6.433333333333334,25.535135135135135,90.3,19,0,Communication range,75 m,30.0,11
aodv_like_reactive,20,75.0,medium,5,random_waypoint,85507,150,150,1.0,27.052962401171474,1.1733333333333333,5.0,6.733333333333333,26.67032967032967,91.7,29,0,Communication range,75 m,30.0,12
aodv_like_reactive,20,75.0,medium,5,random_waypoint,85544,150,150,1.0,26.193865010029814,1.18,5.0,6.8,26.82162162162162,84.0,16,0,Communication range,75 m,30.0,13
aodv_like_reactive,20,75.0,medium,5,random_waypoint,85581,150,150,1.0,27.45872636209949,1.1933333333333334,5.0,6.633333333333334,24.545454545454547,93.33333333333333,21,0,Communication range,75 m,30.0,14
aodv_like_reactive,20,75.0,medium,5,random_waypoint,85618,150,150,1.0,26.28303162787284,1.1066666666666667,5.0,6.366666666666666,27.587912087912088,87.26666666666667,20,0,Communication range,75 m,30.0,15
aodv_like_reactive,20,75.0,medium,5,random_waypoint,85655,150,150,1.0,26.773599433810432,1.1933333333333334,5.0,7.133333333333334,25.349726775956285,89.7,27,0,Communication range,75 m,30.0,16
aodv_like_reactive,20,75.0,medium,5,random_waypoint,85692,150,150,1.0,26.37541867309771,1.1266666666666667,5.0,6.4,26.56084656084656,88.0,15,0,Communication range,75 m,30.0,17
aodv_like_reactive,20,75.0,medium,5,random_waypoint,85729,150,150,1.0,26.16785000711998,1.1,5.0,6.366666666666666,27.473118279569892,87.16666666666667,26,0,Communication range,75 m,30.0,18
aodv_like_reactive,20,75.0,medium,5,random_waypoint,85766,150,150,1.0,27.21852670971417,1.24,5.0,6.466666666666667,25.066666666666666,90.66666666666667,23,0,Communication range,75 m,30.0,19
aodv_like_reactive,20,75.0,medium,5,random_waypoint,85803,150,150,1.0,27.304927806085786,1.1866666666666668,5.0,6.7,25.30167597765363,92.46666666666667,31,0,Communication range,75 m,30.0,20
aodv_like_reactive,20,75.0,medium,5,random_waypoint,85840,150,150,1.0,26.76963610494404,1.2133333333333334,5.0,6.566666666666666,25.692737430167597,87.03333333333333,17,0,Communication range,75 m,30.0,21
aodv_like_reactive,20,75.0,medium,5,random_waypoint,85877,150,150,1.0,26.48923982684179,1.1466666666666667,5.0,7.033333333333333,25.804232804232804,88.13333333333334,20,0,Communication range,75 m,30.0,22
aodv_like_reactive,20,75.0,medium,5,random_waypoint,85914,150,150,1.0,27.02111746079443,1.2666666666666666,5.0,7.2,25.53932584269663,87.93333333333334,18,0,Communication range,75 m,30.0,23
aodv_like_reactive,20,75.0,medium,5,random_waypoint,85951,150,150,1.0,26.57156267855444,1.0933333333333333,5.0,6.3,27.654255319148938,89.33333333333333,24,0,Communication range,75 m,30.0,24
aodv_like_reactive,20,75.0,medium,5,random_waypoint,85988,150,150,1.0,27.13807620707654,1.1133333333333333,5.0,6.6,27.13978494623656,94.36666666666666,18,0,Communication range,75 m,30.0,25
aodv_like_reactive,20,75.0,medium,5,random_waypoint,86025,150,150,1.0,27.24348871350402,1.1733333333333333,5.0,6.933333333333334,26.07608695652174,92.53333333333333,21,0,Communication range,75 m,30.0,26
aodv_like_reactive,20,75.0,medium,5,random_waypoint,86062,150,150,1.0,27.622615228912043,1.2466666666666666,5.0,6.533333333333333,24.88,93.46666666666667,21,0,Communication range,75 m,30.0,27
aodv_like_reactive,20,75.0,medium,5,random_waypoint,86099,150,150,1.0,26.266787187213772,1.1133333333333333,5.0,6.733333333333333,25.597826086956523,87.33333333333333,25,0,Communication range,75 m,30.0,28
aodv_like_reactive,20,75.0,medium,5,random_waypoint,86136,150,150,1.0,27.276306335092343,1.2333333333333334,5.0,6.5,25.16,91.26666666666667,21,0,Communication range,75 m,30.0,29
aodv_like_reactive,20,75.0,medium,5,random_waypoint,86173,150,150,1.0,27.57781034205443,1.28,5.0,6.633333333333334,24.151685393258425,91.56666666666666,16,0,Communication range,75 m,30.0,30
aodv_like_reactive,20,35.0,low,5,random_waypoint,95100,150,141,0.94,32.68375865760768,2.75177304964539,4.7,2.9,20.861538461538462,95.66666666666667,17,0,UAV speed,low,30.0,1
